"","date","depth_m","dataset_id","seaTemp","seaSal","seaPH","seaTCO2","seaTA","seaDO","seaChl","seaSi","seaNH4","seaNO3","seaNO2","seaPO3","distanceSho","huc8","ta_hucMean","ta_hucMax","ta_hucMin","numberRiv_15km","composite_fw_expose","flowYear_cfs","flowYear_m3s","distanceRiv","soilpH_hucMean","soilpH_hucMax","lat","lon","latInteger","year","month","day","upwell","upwellN"
"1505",2015-01-22,2,25,16.535,33.3479,7.9468,NA,2236.47,256.7929,0.649,2.36246041671363,NA,0.087860098142242,0.013667126377682,0.292866993807475,3.19027322332295,"18070301",4834.5717948718,9600,1,11,0.165053458758611,0.88,0.024918784,3115.52858945991,71.001846073107,80,33.4863,-117.7706,33,2015,1,22,0.136,0.038
"1506",2015-01-22,30,25,16.06,33.3789,7.91,NA,2235.87,243.6816,0.903,3.03566211485419,NA,0.732072857279948,0.187410651463667,0.380677885785573,3.19027322332295,"18070301",4834.5717948718,9600,1,11,0.165053458758611,0.88,0.024918784,3115.52858945991,71.001846073107,80,33.4863,-117.7706,33,2015,1,22,0.136,0.038
"1507",2015-01-22,2,25,16.67,33.3139,7.9306,NA,2229.7,247.6511,0.213,1.83540254730098,NA,0,0.008786501556228,0.312408944221444,5.92349092681629,"18070104",7759.13020833333,39600,1228.66666666667,3,0.0269508195313799,8.166,0.2312349888,8622.9238761432,71.5098210639818,84,33.89,-118.49,34,2015,1,22,0.392,0.178
"1508",2015-01-22,30,25,16.088,33.3558,7.8996,NA,2233.4,238.8921,1.072,3.68973399678053,NA,0.898030496570924,0.490988412799103,0.458776449335146,5.92349092681629,"18070104",7759.13020833333,39600,1228.66666666667,3,0.0269508195313799,8.166,0.2312349888,8622.9238761432,71.5098210639818,84,33.89,-118.49,34,2015,1,22,0.392,0.178
"1509",2015-01-24,1,36,16.65,33.2,8.081,NA,2220.2,NA,NA,NA,NA,NA,NA,NA,1.28362450026653,"18060013",5059.69863731656,36800,471,14,0.163047655781802,0.184,0.0052102912,451.042781509782,67.1936659179238,79,34.4067,-119.8775,34,2015,1,24,-0.032,-0.016
"1510",2015-01-27,2,25,15.879,33.3184,NA,2009.57,2233.72,250.6581,0.907,2.84045842380813,NA,0.331874867386517,0.063446665823893,0.380679994943358,4.48761466150308,"18060013",5059.69863731656,36800,471,26,0.02957499815804,0.044,0.0012459392,4949.69362094834,67.1936659179238,79,34.4512,-120.5247,34,2015,1,27,0.128,0.035
"1511",2015-01-27,30,25,15.002,33.3532,NA,2028.63,2228.37,241.0155,0.646,4.38175790464795,NA,1.61998176430192,0.214696378401459,0.517223093421696,4.48761466150308,"18060013",5059.69863731656,36800,471,26,0.02957499815804,0.044,0.0012459392,4949.69362094834,67.1936659179238,79,34.4512,-120.5247,34,2015,1,27,0.128,0.035
"1512",2015-01-27,50,25,13.743,33.3691,NA,2055.47,2228.39,219.5999,0.34,7.60990005799831,NA,5.44400542610648,0.338542989759668,0.790258852176747,4.48761466150308,"18060013",5059.69863731656,36800,471,26,0.02957499815804,0.044,0.0012459392,4949.69362094834,67.1936659179238,79,34.4512,-120.5247,34,2015,1,27,0.128,0.035
"1513",2015-01-27,60,25,13.698,33.3667,NA,2057.46,2228.19,218.727,0.334,7.95131286746677,NA,6.05860771864646,0.324881863173796,0.790253180693016,4.48761466150308,"18060013",5059.69863731656,36800,471,26,0.02957499815804,0.044,0.0012459392,4949.69362094834,67.1936659179238,79,34.4512,-120.5247,34,2015,1,27,0.128,0.035
"1514",2015-01-29,2,38,13.2,31.59,NA,NA,2219.95,261.7083731,NA,NA,NA,NA,NA,NA,0.159188082376575,"18050005",1971.75757575758,6400,60,29,1.03603698573736,0.218,0.0061730624,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2015,1,29,0.319,1.125
"1515",2015-01-29,2,38,13.6,30.41,7.990967957,NA,2209.24,282.8112586,NA,NA,NA,NA,NA,NA,0.622400413411528,"18050005",1971.75757575758,6400,60,29,1.07166526634127,0.939,0.0265894752,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2015,1,29,0.319,1.125
"1516",2015-01-30,10.8,36,16.55,33,8.018,NA,2224.3,NA,NA,NA,NA,NA,NA,NA,0.879233333028032,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,1,30,-0.017,-0.007
"1517",2015-02-02,1,36,16.27,33,8.022,NA,2232.9,NA,NA,NA,NA,NA,NA,NA,0,"18060013",5059.69863731656,36800,471,13,0.482168418123399,4.475,0.12671768,334.214463841323,67.1936659179238,79,34.41,-119.6854,34,2015,2,2,-0.212,-0.122
"1518",2015-02-02,10,36,16.35,33,8.044,NA,2221.5,NA,NA,NA,NA,NA,NA,NA,0.931848001801914,"18060013",5059.69863731656,36800,471,20,0.134153116552251,0.599,0.0169617632,557.943255903644,67.1936659179238,79,34.465,-120.1196,34,2015,2,2,-0.212,-0.122
"1519",2015-02-02,0,28,13.9,32.38,NA,NA,2135.71,NA,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2015,2,2,-0.058,-0.221
"1520",2015-02-03,4,32,16.42,NA,8.168,NA,2230,NA,NA,NA,NA,NA,NA,NA,0,"18060013",5059.69863731656,36800,471,13,0.401464353999086,4.475,0.12671768,424.195517434013,67.1936659179238,79,34.4093,-119.6849,34,2015,2,3,0.224,0.085
"1521",2015-02-03,4,30,16.67,32.9,NA,NA,2220,242.953970666506,NA,NA,NA,NA,NA,NA,0.937733435693464,"18060013",5059.69863731656,36800,471,20,0.134153116552251,0.599,0.0169617632,557.943255903644,67.1936659179238,79,34.465,-120.1196,34,2015,2,3,0.224,0.085
"1522",2015-02-05,10.8,36,16.68,33.1,8.031,NA,2221.5,NA,NA,NA,NA,NA,NA,NA,0.879233333028032,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,2,5,-0.127,-0.043
"1523",2015-02-06,10.8,36,16.6,32.9,8.006,NA,2223.2,NA,NA,NA,NA,NA,NA,NA,0.879233333028032,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,2,6,0.084,0.027
"1524",2015-02-07,3,31,16.52,32.9,8.01,NA,2219,243.849326358627,NA,NA,NA,NA,NA,NA,0.876111555612664,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,2,7,-0.333,-0.094
"1525",2015-02-11,10.8,36,16.11,32.9,8.015,NA,2225.2,NA,NA,NA,NA,NA,NA,NA,0.879233333028032,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,2,11,0.445,0.075
"1526",2015-02-20,0,28,14.1,32.43,NA,NA,2203.68,252.9296357,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2015,2,20,0.748,2.497
"1527",2015-02-23,0,28,13.8,32.42,NA,NA,2212.51,252.3305334,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2015,2,23,-0.429,-1.363
"1528",2015-02-24,2,38,14,31.15,NA,2043.51,2201.2,233.5155931,NA,NA,NA,NA,NA,NA,0.159188082376575,"18050005",1971.75757575758,6400,60,29,1.03603698573736,0.218,0.0061730624,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2015,2,24,0.592,1.9
"1529",2015-02-24,2,38,14.9,29.72,7.974767914,2076.579,2180.94,258.2395868,NA,NA,NA,NA,NA,NA,0.622400413411528,"18050005",1971.75757575758,6400,60,29,1.07166526634127,0.939,0.0265894752,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2015,2,24,0.592,1.9
"1530",2015-03-02,0,28,12.6,32.76,NA,NA,2195.84,256.1114255,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2015,3,2,0.217,1.446
"1531",2015-03-03,0,37,12.9,33.01,NA,2080.504,2223.2,280.7525198,NA,NA,NA,NA,NA,NA,1.71594232426026,"18010109",2468.21052631579,5600,1110,12,0.773093149506052,0.994,0.0281468992,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2015,3,3,0.584,4.064
"1532",2015-03-05,10.8,36,15.26,32.9,8.048,NA,2219.1,NA,NA,NA,NA,NA,NA,NA,0.879233333028032,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,3,5,-0.142,-0.159
"1533",2015-03-05,10,36,15.03,32.9,8.059,NA,2219.8,NA,NA,NA,NA,NA,NA,NA,0.931848001801914,"18060013",5059.69863731656,36800,471,20,0.134153116552251,0.599,0.0169617632,557.943255903644,67.1936659179238,79,34.465,-120.1196,34,2015,3,5,-0.142,-0.159
"1534",2015-03-10,5,31,16.06,32.8,8.007,NA,2220,256.800876082417,NA,NA,NA,NA,NA,NA,0.876111555612664,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,3,10,0.271,0.346
"1535",2015-03-11,15,36,14.2,32.7,8.064,NA,2224.5,NA,NA,NA,NA,NA,NA,NA,0,"18060009",4480.42391304348,39800,543,5,0.713791964647125,107.538,3.0451320384,4497.48928574853,69.8626089002545,80,34.7265,-120.6268,35,2015,3,11,-0.027,-0.098
"1536",2015-03-20,2,38,15.5,32.11,8.002116537,2095.389,2296.21111,241.710739,NA,NA,NA,NA,NA,NA,0.622400413411528,"18050005",1971.75757575758,6400,60,29,1.07166526634127,0.939,0.0265894752,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2015,3,20,0.493,3.927
"1537",2015-03-23,2,38,14.8,32.31,8.04581004,2120.32,2290.97,258.3244923,NA,NA,NA,NA,NA,NA,0.159188082376575,"18050005",1971.75757575758,6400,60,29,1.03603698573736,0.218,0.0061730624,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2015,3,23,-0.005,-0.047
"1538",2015-03-23,2,38,15.7,32.04,NA,2077.288,2288.40829,274.4747767,NA,NA,NA,NA,NA,NA,0.622400413411528,"18050005",1971.75757575758,6400,60,29,1.07166526634127,0.939,0.0265894752,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2015,3,23,-0.005,-0.047
"1539",2015-03-27,10.8,36,16.86,32.8,8.02833333333333,NA,2232.5,NA,NA,NA,NA,NA,NA,NA,0.879233333028032,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,3,27,0.174,0.457
"1540",2015-04-06,10,36,12.9,32.9,7.93066666666667,NA,2214.8,NA,NA,NA,NA,NA,NA,NA,0.931848001801914,"18060013",5059.69863731656,36800,471,20,0.134153116552251,0.599,0.0169617632,557.943255903644,67.1936659179238,79,34.465,-120.1196,34,2015,4,6,1.622,6.631
"1541",2015-04-08,10.8,36,15.3,32.8,8.013,NA,2219.6,NA,NA,NA,NA,NA,NA,NA,0.879233333028032,"18060013",5059.69863731656,36800,471,12,0.158766301961745,2.856,0.0808727808,1554.08564233631,67.1936659179238,79,34.3932,-119.7301,34,2015,4,8,0.479,2.056
"1542",2015-04-09,0,28,10.9,32.88,NA,NA,2255.404,295.9176721,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2015,4,9,0.656,9.516
"1543",2015-04-09,0,37,10.6,32.93,NA,NA,2262.400303,294.7133521,NA,NA,NA,NA,NA,NA,1.71594232426026,"18010109",2468.21052631579,5600,1110,12,0.773093149506052,0.994,0.0281468992,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2015,4,9,0.656,9.516
"1544",2015-04-10,2,25,17.452,33.2954,7.9562,NA,2233.93,262.9624,0.606,NA,NA,0,NA,NA,3.21088297857049,"18070301",4834.5717948718,9600,1,11,0.173235271006008,0.88,0.024918784,3267.48743780299,71.001846073107,80,33.4832,-117.7668,33,2015,4,10,0.5,0.306
"1545",2015-04-10,29,25,11.292,33.3364,7.6665,NA,2219.12,184.6624,0.78,12.6483736569083,NA,14.7938186873784,0.372527273472548,1.23850690395324,3.21088297857049,"18070301",4834.5717948718,9600,1,11,0.173235271006008,0.88,0.024918784,3267.48743780299,71.001846073107,80,33.4832,-117.7668,33,2015,4,10,0.5,0.306
"1546",2015-04-11,2,25,16.949,33.3361,7.956,NA,2232.87,263.3596,1.167,3.06565648097092,NA,0.06834266040381,0.044910891122504,0.263607404414697,5.96761492947706,"18070104",7759.13020833333,39600,1228.66666666667,3,0.0268445920088237,8.166,0.2312349888,8657.20624366881,71.5098210639818,84,33.8898,-118.4904,34,2015,4,11,0.924,3.692
"1547",2015-04-11,30,25,10.644,33.4269,7.6183,NA,2229.18,170.6949,0.601,16.2829312573151,NA,16.8971975263036,0.564539951975175,1.43328796097324,5.96761492947706,"18070104",7759.13020833333,39600,1228.66666666667,3,0.0268445920088237,8.166,0.2312349888,8657.20624366881,71.5098210639818,84,33.8898,-118.4904,34,2015,4,11,0.924,3.692
"1548",2015-04-15,2,25,10.836,33.5334,NA,2105.18,2249.74,222.9379,5.3,13.6009571108422,NA,13.2109655090976,0.254469520138338,1.21872375545181,4.53777541670119,"18060013",5059.69863731656,36800,471,25,0.0288762629142108,0.044,0.0012459392,4929.94935366381,67.1936659179238,79,34.4495,-120.5236,34,2015,4,15,1.833,9.017
"1549",2015-04-15,29,25,10.185,33.6135,NA,2147.26,2234.4,155.8555,1.033,20.5880369982828,NA,18.8236266305323,0.272947460204507,1.61818851406958,4.53777541670119,"18060013",5059.69863731656,36800,471,25,0.0288762629142108,0.044,0.0012459392,4929.94935366381,67.1936659179238,79,34.4495,-120.5236,34,2015,4,15,1.833,9.017
"1550",2015-04-15,50,25,9.818,33.696,NA,2165.97,2239.51,135.8125,0.321,24.1821198094523,NA,21.5991848036059,0.199811953282455,1.77394026816619,4.53777541670119,"18060013",5059.69863731656,36800,471,25,0.0288762629142108,0.044,0.0012459392,4929.94935366381,67.1936659179238,79,34.4495,-120.5236,34,2015,4,15,1.833,9.017
"1551",2015-04-15,61,25,9.804,33.6968,NA,2166.2,2238.06,137.118,0.306,24.3087597970835,NA,21.6186163712635,0.174469446819484,1.78368205407629,4.53777541670119,"18060013",5059.69863731656,36800,471,25,0.0288762629142108,0.044,0.0012459392,4929.94935366381,67.1936659179238,79,34.4495,-120.5236,34,2015,4,15,1.833,9.017
"1552",2015-04-16,1,36,13.36,33.4,7.86216666666667,NA,2206,NA,NA,NA,NA,NA,NA,NA,0,"18060009",4480.42391304348,39800,543,5,1.03172657129884,107.538,3.0451320384,3054.53271377343,69.8626089002545,80,34.7188,-120.6088,35,2015,4,16,1.007,10.106
"1553",2015-04-27,0,28,10.6,33.03,7.937962442,NA,2302.41238,301.23314,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2015,4,27,1.043,18.399
"1554",2015-04-27,0,37,10.1,33.04,7.978224797,NA,2308.101603,316.3909415,NA,NA,NA,NA,NA,NA,1.71594232426026,"18010109",2468.21052631579,5600,1110,12,0.773093149506052,0.994,0.0281468992,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2015,4,27,1.043,18.399
"1555",2015-04-29,4,32,14.62,33.1,8.027,NA,2226,NA,NA,NA,NA,NA,NA,NA,0,"18060013",5059.69863731656,36800,471,13,0.401464353999086,4.475,0.12671768,424.195517434013,67.1936659179238,79,34.4093,-119.6849,34,2015,4,29,0.385,1.716
"1556",2015-04-29,1,36,14,33,7.9585,NA,2230.4,NA,NA,NA,NA,NA,NA,NA,0,"18060013",5059.69863731656,36800,471,13,0.482168418123399,4.475,0.12671768,334.214463841323,67.1936659179238,79,34.41,-119.6854,34,2015,4,29,0.385,1.716
"1557",2015-04-30,2,38,15.9,32.72,NA,NA,2417.32,NA,NA,NA,NA,NA,NA,NA,0.159188082376575,"18050005",1971.75757575758,6400,60,29,1.03603698573736,0.218,0.0061730624,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2015,4,30,2.175,41.619
"1558",2015-04-30,2,38,18.3,32.31,8.035144825,NA,2437.89822,245.9193689,NA,NA,NA,NA,NA,NA,0.622400413411528,"18050005",1971.75757575758,6400,60,29,1.07166526634127,0.939,0.0265894752,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2015,4,30,2.175,41.619
"1559",2015-05-02,0,27,11.1,33.46,8.06,NA,2324.61,245.847805092218,NA,NA,NA,NA,NA,NA,0.720263616614587,"18010109",2468.21052631579,5600,1110,10,69.2837717639772,2724.378,77.1456669504,1118.94052456185,55.6792147676667,74,38.4409,-123.1257,38,2015,5,2,-0.239,-5.136
"1560",2015-05-02,0,27,13.8,32.5,8.07,NA,2313.6,310.038243469966,NA,NA,NA,NA,NA,NA,0,"18010109",2468.21052631579,5600,1110,19,4.24684724560413,2.048,0.0579928064,14.1450754167418,55.6792147676667,74,38.5479,-123.2968,39,2015,5,2,0.732,14.684
"1561",2015-05-02,0,27,11.5,31.44,8.02,NA,2275.16,268.559174170566,NA,NA,NA,NA,NA,NA,0.180748170103906,"18010108",1652.24,3200,226,22,4.98679183488223,5.942,0.1682584256,45.2248169416965,53.4812943328349,75,38.8663,-123.655,39,2015,5,2,0.732,14.684
"1562",2015-05-03,1,36,14.83,33.1,8.21066666666667,NA,2239.4,NA,NA,NA,NA,NA,NA,NA,1.28362450026653,"18060013",5059.69863731656,36800,471,14,0.163047655781802,0.184,0.0052102912,451.042781509782,67.1936659179238,79,34.4067,-119.8775,34,2015,5,3,0.3,1.624
"1563",2015-05-03,0,27,9.8,33.76,8,NA,2322.29,265.395639456545,NA,NA,NA,NA,NA,NA,1.34290172846368,"18010108",1652.24,3200,226,22,5.82111879508483,0.751,0.0212659168,1071.33886807488,53.4812943328349,75,39.2823,-123.8028,39,2015,5,3,0.93,17.648
"1564",2015-05-03,0,27,10.1,33.63,8.01,NA,2322.75,270.179649197161,NA,NA,NA,NA,NA,NA,0.460744188349724,"18010108",1652.24,3200,226,14,1.76083760001175,0.461,0.0130540448,816.31761037116,53.4812943328349,75,39.5988,-123.7878,40,2015,5,3,1.359,29.693
"1565",2015-05-03,0,27,9.5,33.59,7.93,NA,2341.13,257.40247121985,NA,NA,NA,NA,NA,NA,0,"18010102",1993.06896551724,12000,150,7,42.6043104016841,0.101,0.0028599968,311.335928939432,53.9248192697967,75,40.6974,-124.2754,41,2015,5,3,3.097,65.725
"1566",2015-05-03,0,27,9.4,33.62,7.88,NA,2333.35,279.390648097369,NA,NA,NA,NA,NA,NA,1.09896647919367,"18010102",1993.06896551724,12000,150,12,4.63507181214398,1.899,0.0537736032,487.070630756445,53.9248192697967,75,41.0571,-124.1495,41,2015,5,3,3.097,65.725
"1567",2015-05-04,0,27,11,33.04,8.02,NA,2316.84,282.798812836754,NA,NA,NA,NA,NA,NA,1.6177083701758,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2015,5,4,0.722,14.2
"1568",2015-05-04,0,28,11,33.04,NA,NA,2317.56995,282.7988128,NA,NA,NA,NA,NA,NA,1.61783531175596,"18010109",2468.21052631579,5600,1110,12,0.760439924283217,0,0,2717.25764180006,55.6792147676667,74,38.3163,-123.072,38,2015,5,4,0.722,14.2
"1569",2015-05-04,0,27,11.7,32.47,8.35,NA,2318.23,259.724713327474,NA,NA,NA,NA,NA,NA,0,"18010101",783.998095238095,3880,110.2,7,0.446699330103199,2.555,0.072349424,2605.57518069805,53.1843009733119,71,41.727,-124.1521,42,2015,5,4,1.801,32.697
"1570",2015-05-04,0,27,10.4,31.81,8.14,NA,2292.15,165.487604240298,NA,NA,NA,NA,NA,NA,0,"18010101",783.998095238095,3880,110.2,19,137.022274464289,2775.317,78.5880964256,582.474385496375,53.1843009733119,71,42.042,-124.2644,42,2015,5,4,1.801,32.697
"1571",2015-05-04,0,27,9.8,32.98,8.09,NA,2329.22,234.922859227313,NA,NA,NA,NA,NA,NA,1.06354727861311,"18010101",783.998095238095,3880,110.2,23,22.0086361986343,6.304,0.1785091072,62.0214012924209,53.1843009733119,71,42.0684,-124.3148,42,2015,5,4,1.801,32.697
"1572",2015-05-04,0,27,9.2,31.03,7.91,NA,2249.38,196.550550019989,NA,NA,NA,NA,NA,NA,0.557666874764698,"17100311",1200,1700,700,5,277.986068137184,12016.003,340.2547537504,1240.73565046191,53.5661523752338,70,42.4102,-124.4253,42,2015,5,4,1.801,32.697
"1573",2015-05-04,0,27,10,33.78,7.84,NA,2347.06,175.046526651529,NA,NA,NA,NA,NA,NA,0.769250691097898,"17100311",1200,1700,700,4,16.367676602378,776.07,21.975818976,2428.05928813395,53.5661523752338,70,42.8248,-124.5454,43,2015,5,4,1.741,18.605
"1574",2015-05-04,0,27,10,33.92,7.84,NA,2341.19,294.784010402749,NA,NA,NA,NA,NA,NA,2.09219602112049,"17090003",2172.66666666667,3480,0,3,292.778937056037,11162.411,316.0837598048,1083.61901422828,59.3041790989099,76,43.6601,-124.2076,44,2015,5,4,0.738,5.153
"1575",2015-05-05,0,27,18.1,33.3,8.13,NA,2297.85,243.050171764837,NA,NA,NA,NA,NA,NA,0.076269937338161,"18070304",4083.22610899873,13600,144,10,0.225450499446448,43.472,1.2309879296,10477.7408598325,70.6794178505094,84,32.6692,-117.2453,33,2015,5,5,0.501,1.882
"1576",2015-05-05,0,27,15.9,33.16,8.11,NA,2302.38,240.039935496829,NA,NA,NA,NA,NA,NA,0,"18070204",4031.77777777778,7500,28,14,0.616097395902782,0.056,0.0015857408,106.816390974038,74.7247013323493,81,33.561,-117.8228,34,2015,5,5,1.083,4.492
"1577",2015-05-05,0,27,13.7,33.24,7.94,NA,2297.92,267.932137307631,NA,NA,NA,NA,NA,NA,0.135581688077273,"18070104",7759.13020833333,39600,1228.66666666667,3,0.00084645937965583,0.027,0.0007645536,2481.46994503935,71.5098210639818,84,33.7409,-118.404,34,2015,5,5,1.083,4.492
"1578",2015-05-05,0,27,14.1,33.18,8.05,NA,2298.94,244.458399370725,NA,NA,NA,NA,NA,NA,1.52042590080932,"18070104",7759.13020833333,39600,1228.66666666667,17,0.167558702906303,1.41,0.039926688,426.458097029767,71.5098210639818,84,34.0114,-118.8179,34,2015,5,5,1.083,4.492
"1579",2015-05-05,0,27,11.7,32.93,8.14,NA,2292.87,247.737993823575,NA,NA,NA,NA,NA,NA,0.120243403700495,"17090003",2172.66666666667,3480,0,18,5.3893536751167,31.162,0.8824081216,764.473970216401,59.3041790989099,76,44.2542,-124.1097,44,2015,5,5,0.364,3.458
"1580",2015-05-05,0,27,9.7,32.78,8,NA,2293,249.828429594518,NA,NA,NA,NA,NA,NA,0.653311772338524,"17090008",1540,2820,560,12,7.26551341148996,22,0.6229696,1130.21085944036,56.5577201889125,73,44.8297,-124.0584,45,2015,5,5,0.101,0.523
"1581",2015-05-05,0,27,12.7,29.43,8.18,NA,2149.57,256.164437048565,NA,NA,NA,NA,NA,NA,0,"17090008",1540,2820,560,8,19.1578558369621,115.438,3.2688347584,403.062996998416,56.5577201889125,73,45.1041,-123.9852,45,2015,5,5,0.101,0.523
"1582",2015-05-05,0,27,12.9,30.53,8.15,NA,2161.09,240.459925548196,NA,NA,NA,NA,NA,NA,1.39173319829579,"17080006",1280,1400,1160,9,50.7077546321587,8.625,0.2442324,125.948688794562,50.3128942108769,65,45.5936,-123.9493,46,2015,5,5,0.163,0.754
"1583",2015-05-05,0,27,13.3,28.14,8.21,NA,2128.18,265.68000384302,NA,NA,NA,NA,NA,NA,0,"17080006",1280,1400,1160,3,4.64130211073796,589.676,16.6977373568,3623.63946012998,50.3128942108769,65,46.0472,-123.9304,46,2015,5,5,0.163,0.754
"1584",2015-05-06,0,27,19.4,33.29,8.14,NA,2305.34,238.038035768219,NA,NA,NA,NA,NA,NA,0,"18070304",4083.22610899873,13600,144,6,0.250774293708575,0.763,0.0216057184,7254.68783164259,70.6794178505094,84,32.8636,-117.2548,33,2015,5,6,0.605,2.042
"1585",2015-05-06,0,27,17.1,33.24,8.09,NA,2298.54,249.278099414573,NA,NA,NA,NA,NA,NA,0,"18070301",4834.5717948718,9600,1,11,0.337595400266181,0.161,0.0045590048,125.253778632678,71.001846073107,80,33.4307,-117.6318,33,2015,5,6,0.605,2.042
"1586",2015-05-06,0,27,13.1,33.25,8,NA,2324.91,283.381285275851,NA,NA,NA,NA,NA,NA,0.042526010206243,"18070101",5468.14814814815,22400,3280,9,3.86596523651801,94.104,2.6647241472,942.389229086099,68.5158976939065,80,34.2743,-119.2987,34,2015,5,6,1.421,6.242
"1587",2015-05-06,0,27,15,33.36,8.08,NA,2337.48,282.507666406528,NA,NA,NA,NA,NA,NA,0.528533731560352,"18060013",5059.69863731656,36800,471,12,0.295455152424383,1.695,0.047996976,1338.1812064657,67.1936659179238,79,34.4063,-119.8432,34,2015,5,6,1.421,6.242
"1588",2015-05-06,0,27,14.6,33.42,8.05,NA,2317.8,170.383005713672,NA,NA,NA,NA,NA,NA,0,"18060006",4890.35732323232,30400,711,10,0.571244685195444,9.182,0.2600048576,831.651861583081,65.2680631897772,81,35.1412,-120.646,35,2015,5,6,1.728,12.709
"1589",2015-05-06,0,27,13,33.42,8.06,NA,2300.98,194.147798844388,NA,NA,NA,NA,NA,NA,0.479972374795387,"18060006",4890.35732323232,30400,711,16,0.686089423213798,0.184,0.0052102912,201.665701208989,65.2680631897772,81,35.5817,-121.1214,36,2015,5,6,2.395,28.489
"1590",2015-05-06,0,27,11.9,33.28,8.06,NA,2304.14,225.077872629037,NA,NA,NA,NA,NA,NA,0,"18060006",4890.35732323232,30400,711,17,2.66116941051123,5.132,0.1453218176,60.1542162274152,65.2680631897772,81,35.9829,-121.4922,36,2015,5,6,2.395,28.489
"1591",2015-05-06,0,27,11.2,2.54,8.26,NA,977.76,335.625581357981,NA,NA,NA,NA,NA,NA,2.8748627279315,"17080006",1280,1400,1160,9,686.88395547739,266617.329,7549.7495818272,10995.1046979551,50.3128942108769,65,46.2427,-123.8863,46,2015,5,6,0.145,0.595
"1592",2015-05-06,0,27,12.2,25.06,8.26,NA,1995.65,284.530719638019,NA,NA,NA,NA,NA,NA,0.801363294152715,"17080006",1280,1400,1160,20,677.752431404202,19.882,0.5629946176,1073.42981432391,50.3128942108769,65,46.3462,-124.0637,46,2015,5,6,0.145,0.595
"1593",2015-05-06,0,27,12.5,30.84,8.15,NA,2211.14,274.058662199135,NA,NA,NA,NA,NA,NA,0.731580638147458,"17100104",2204,3600,808,36,1.16390626018036,1.761,0.0498658848,5135.17832715699,49.9517754744472,70,46.7941,-124.0986,47,2015,5,6,0.084,0.466
"1594",2015-05-06,0,27,13.2,30.76,8.18,NA,2143.9,252.339825407896,NA,NA,NA,NA,NA,NA,0,"17100104",2204,3600,808,9,20.8690852054441,9.045,0.256125456,526.780731941347,49.9517754744472,70,47.0705,-124.0706,47,2015,5,6,0.084,0.466
